web-scraper-order,web-scraper-start-url,link,link-href,intervenant1,intervenant_metier1,intervenant2,intervenant3,intervenant_metier2,intervenant_metier3
"1746566628-40","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 344","Interview de M. Eric Besson, secrétaire d'Etat chargé de la prospective et de l'évaluation des politiques publiques, à France Inter le 29 juin 2007, sur la préparation de son rapport sur la TVA sociale et sur la suppression de postes de fonctionnaires dans l'éducation nationale.","https://www.vie-publique.fr/discours/167030-interview-de-m-eric-besson-secretaire-detat-charge-de-la-prospective","Eric Besson","Eric Besson
               ;","Nicolas Demorand","","Nicolas Demorand",""
"1746566634-41","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de M. Laurent Wauquiez, secrétaire d'Etat, porte-parole du gouvernement, à La Chaîne Info le 29 juin 2007, sur l'annonce de suppressions de postes dans l'éducation nationale, le projet d'autonomie universitaire, le rôle du Premier ministre et le ""cabinet fantôme"" du PS.","https://www.vie-publique.fr/discours/167037-interview-de-m-laurent-wauquiez-secretaire-detat-porte-parole-du-gou","Laurent Wauquiez","Laurent Wauquiez","","","",""
"1746566636-42","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de M. Bernard Thibault, secrétaire général de la CGT à RMC le 29 juin 2007, sur le chômage, le service minimum dans les transports et le droit de grève.","https://www.vie-publique.fr/discours/167053-interview-de-m-bernard-thibault-secretaire-general-de-la-cgt-rmc-le","Bernard Thibault","Bernard Thibault","","","",""
"1746566639-43","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Entretien de M. Jean-Pierre Jouyet, secrétaire d'Etat aux affaires européennes, dans le quotidien allemand ""Handelsblatt"" du 29 juin 2007, sur la politique économique européenne et sur la réduction du déficit budgétaire français.","https://www.vie-publique.fr/discours/167060-entretien-de-m-jean-pierre-jouyet-secretaire-detat-aux-affaires-europ","Jean-Pierre Jouyet","Jean-Pierre Jouyet","","","",""
"1746566641-44","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de M. François Chérèque, secrétaire général de la CFDT à ""CFDT Magazine"" du 29 juin 2007, sur la négociation avec les partenaires sociaux et le service minimum dans les transports publics.","https://www.vie-publique.fr/discours/167073-interview-de-m-francois-chereque-secretaire-general-de-la-cfdt-cfdt","François Chérèque","François Chérèque","","","",""
"1746566644-45","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de Mme Valérie Pécresse, ministre de l'enseignement supérieur et de la recherche, à France 2 le 29 juin 2007, sur l'autonomie universitaire, les suppressions d'emplois dans l'éducation et la sélection universitaire.","https://www.vie-publique.fr/discours/167197-interview-de-mme-valerie-pecresse-ministre-de-lenseignement-superieur","Valérie Pécresse","Valérie Pécresse","","","",""
"1746566646-46","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de M. Hervé Morin, ministre de la défense, dans ""Le Figaro"" du 30 juin 2007, sur le maintien de l'effort de défense, la préparation de la future loi de programmation militaire, l'avenir du second porte-avions nucléaire, les opérations extérieures et la fidélité du Nouveau Centre à la majorité présidentielle.","https://www.vie-publique.fr/discours/167027-interview-de-m-herve-morin-ministre-de-la-defense-dans-le-figaro-du","Hervé Morin","Hervé Morin","","","",""
"1746566649-47","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Entretien de M. Jean-Pierre Jouyet, secrétaire d'Etat aux affaires européennes, à France Culture le 30 juin 2007, sur le Traité européen simplifié et ses implications pour la construction européenne.","https://www.vie-publique.fr/discours/167069-entretien-de-m-jean-pierre-jouyet-secretaire-detat-aux-affaires-europ","Jean-Pierre Jouyet","Jean-Pierre Jouyet","","","",""
"1746566651-48","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de Mme Christine Lagarde, ministre de l'économie, des finances et de l'emploi, à ""France 2"" le 2 juillet 2007, sur le projet de loi visant à stimuler la croissance et l'emploi, dit ""paquet fiscal"", sur l'intérêt de l'ouverture du marché de l'énergie, et sur l'étude concernant la TVA sociale.","https://www.vie-publique.fr/discours/167025-interview-de-mme-christine-lagarde-ministre-de-leconomie-des-finances","Christine Lagarde","Christine Lagarde
               ;","Jeff Wittenberg","","Jeff Wittenberg",""
"1746566654-49","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de M. Dominique Bussereau, secrétaire d'Etat chargé des transports, à La Chaîne Info le 2 juillet 2007, sur la menace terroriste, le service minimum dans les transports, la nécessité de développer le fret ferroviaire et les relations entre N. Sarkozy et F. Fillon.","https://www.vie-publique.fr/discours/167075-interview-de-m-dominique-bussereau-secretaire-detat-charge-des-transp","Dominique Bussereau","Dominique Bussereau
               ;","Christophe Barbier","","Christophe Barbier",""
"1746566656-50","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 343","Interview de M. Luc Chatel, secrétaire d'Etat chargé de la consommation et du tourisme, à ""France Inter"" le 2 juillet 2007, sur l'ouverture du marché du gaz et de l'électricité aux concurrents d'EDF et GDF.","https://www.vie-publique.fr/discours/167085-interview-de-m-luc-chatel-secretaire-detat-charge-de-la-consommation","Luc Chatel","Luc Chatel
               ;","Pierre Weill","","Pierre Weill",""
"1746566662-51","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Interview de M. Xavier Darcos, ministre de l'éducation nationale, à RMC le 2 juillet 2007, sur les résultats 2007 du baccalauréat et la réduction des effectifs à l'Education nationale.","https://www.vie-publique.fr/discours/167130-interview-de-m-xavier-darcos-ministre-de-leducation-nationale-rmc","Xavier Darcos","Xavier Darcos
               ;","Jean-Jacques Bourdin","","Jean-Jacques Bourdin",""
"1746566664-52","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Interview de M. Jean-Pierre Raffarin, vice-président de l'UMP, à France Info le 3 juillet 2007, sur les missions du Premier ministre, ses relations avec le Président de la République et sur la déclaration de politique générale.","https://www.vie-publique.fr/discours/167082-interview-de-m-jean-pierre-raffarin-vice-president-de-lump-france","Jean-Pierre Raffarin","Jean-Pierre Raffarin
               ;","Olivier de Lagarde","","Olivier de Lagarde",""
"1746566667-53","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Interview de M. Jean-François Copé, président du groupe parlementaire UMP à l'Assemblée nationale, à France 2 le 3 juillet 2007, sur le rôle de l'UMP dans le débat parlementaire, le programme d'activité pour le mois de juillet et sur l'ouverture politique du gouvernement et de l'Assemblée.","https://www.vie-publique.fr/discours/167084-interview-de-m-jean-francois-cope-president-du-groupe-parlementaire-um","Jean-François Cope","Jean-François Cope","","","",""
"1746566670-54","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Interview de M. Michel Barnier, ministre de l'agriculture et de la pêche, à ""LCI"" le 3 juillet 2007, sur l'évolution des institutions françaises, le traité simplifié de l'Union européenne et ses conséquences pour les négociations à l'OMC, la situation de la pêche au thon, les prix agricoles.","https://www.vie-publique.fr/discours/167086-interview-de-m-michel-barnier-ministre-de-lagriculture-et-de-la-peche","Michel Barnier","Michel Barnier
               ;","Christophe Barbier","","Christophe Barbier",""
"1746566672-55","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Interview de Mme Nathalie Kosciusko-Morizet, secrétaire d'Etat chargée de l'écologie, à RMC le 3 juillet 2007, sur les mesures à prendre pour lutter contre la pollution de l'eau en Bretagne et sur la préparation du ""Grenelle de l'environnement"".","https://www.vie-publique.fr/discours/167087-interview-de-mme-nathalie-kosciusko-morizet-secretaire-detat-chargee-d","Nathalie Kosciusko-Morizet","Nathalie Kosciusko-Morizet
               ;","Jean-Jacques Bourdin","","Jean-Jacques Bourdin",""
"1746566675-56","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Entretien de M. Jean-Pierre Jouyet, secrétaire d'Etat aux affaires européennes, sur le site ""Touteleurope.fr"" le 3 juillet 2007, sur le Traité européen simplifié et sur les priorités de la France en matière de construction européenne.","https://www.vie-publique.fr/discours/167106-entretien-de-m-jean-pierre-jouyet-secretaire-detat-aux-affaires-europ","Jean-Pierre Jouyet","Jean-Pierre Jouyet","","","",""
"1746566677-57","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2007-06-19&field_date_prononciation_discour_interval%5Bmax%5D=2010-11-14&field_type_de_document%5B9353%5D=9353&page= 342","Interview de M. François Chérèque, secrétaire général de la CFDT, dans ""Le Parisien"" du 3 juillet 2007, sur la négociation sur le marché du travail entre les syndicats et le patronat, l'assurance chômage et le service minimum dans les transports.","https://www.vie-publique.fr/discours/167168-interview-de-m-francois-chereque-secretaire-general-de-la-cfdt-dans","François Chérèque","François Chérèque","","","",""
